flight_id,airline,origin_airport,destination_airport,flight_day,scheduled_hour,weather_condition,passenger_count,previous_delay_minutes,security_wait_minutes,gate_changes,delayed
FL1546,PIA,DXB,IST,Sunday,8,Clear,160.0,8.0,24.0,0,1
FL1547,Qatar,LHE,BKK,Thursday,8,Cloudy,166.0,26.0,28.0,0,1
FL1548,Emirates,BKK,JFK,Saturday,18,Clear,195.0,2.0,37.0,0,1
FL1549,SereneAir,JFK,DXB,Wednesday,7,Fog,231.0,20.0,33.0,0,1
FL1550,Emirates,LHR,JFK,Friday,8,Clear,125.0,118.0,19.0,0,0
FL1551,AirBlue,DXB,DOH,Sunday,19,Clear,152.0,31.0,28.0,0,1
FL1552,FlyJinnah,LHE,LHR,Tuesday,6,Cloudy,165.0,0.0,22.0,0,0
FL1553,FlyJinnah,JFK,DOH,Sunday,6,Cloudy,250.0,20.0,29.0,0,0
FL1554,Emirates,DXB,IST,Sunday,8,Cloudy,192.0,1.0,16.0,0,0
FL1555,PIA,DOH,JFK,Wednesday,10,Cloudy,,27.0,20.0,0,0
FL1556,Qatar,LHR,IST,Tuesday,6,Rain,171.0,14.0,15.0,1,0
FL1557,Qatar,ISB,KHI,Monday,17,Cloudy,180.0,12.0,23.0,0,0
FL1558,Emirates,KHI,ISB,Thursday,18,,,15.0,17.0,0,1
FL1559,Emirates,SIN,ISB,Tuesday,19,Rain,149.0,2.0,35.0,1,1
FL1560,PIA,LHE,BKK,Thursday,19,Storm,152.0,0.0,13.0,0,1
FL1561,FlyJinnah,JFK,SIN,Monday,6,Clear,143.0,35.0,26.0,0,0
FL1562,AirBlue,LHE,DXB,Wednesday,5,Storm,176.0,63.0,14.0,1,0
FL1563,PIA,KHI,DOH,Wednesday,14,Clear,142.0,8.0,9.0,0,1
FL1564,Qatar,DOH,JFK,Sunday,19,Cloudy,151.0,24.0,11.0,0,0
FL1565,Qatar,SIN,JFK,Thursday,8,Clear,230.0,25.0,29.0,0,0
FL1566,SereneAir,BKK,SIN,Saturday,16,Clear,137.0,16.0,15.0,0,0
FL1567,SereneAir,BKK,KHI,Wednesday,13,Fog,200.0,9.0,15.0,0,0
FL1568,AirBlue,DXB,LHR,Sunday,15,Clear,155.0,,13.0,0,1
FL1569,Qatar,JFK,LHE,Sunday,16,Rain,132.0,8.0,11.0,0,1
FL1570,SereneAir,LHR,KHI,Tuesday,16,Rain,152.0,0.0,4.0,1,0
FL1571,Emirates,JFK,DXB,Saturday,15,Clear,214.0,,10.0,0,0
FL1572,Emirates,KHI,LHR,Monday,9,Clear,179.0,11.0,17.0,0,0
FL1573,AirBlue,LHR,LHE,Thursday,6,Cloudy,175.0,0.0,13.0,0,1
FL1574,AirBlue,JFK,DOH,Friday,8,Clear,187.0,24.0,21.0,0,1
FL1575,AirBlue,BKK,LHE,Thursday,18,Clear,165.0,1.0,18.0,0,0
FL1576,SereneAir,ISB,DOH,Thursday,18,Clear,173.0,7.0,29.0,0,0
FL1577,FlyJinnah,LHR,ISB,Thursday,17,Cloudy,170.0,62.0,21.0,0,0
FL1578,Qatar,DOH,ISB,Sunday,17,Clear,176.0,61.0,29.0,0,1
FL1579,SereneAir,ISB,BKK,Sunday,17,Clear,178.0,16.0,26.0,0,1
FL1580,SereneAir,BKK,KHI,Sunday,5,Rain,117.0,0.0,23.0,0,1
FL1581,PIA,KHI,ISB,Tuesday,9,Clear,179.0,4.0,15.0,0,0
FL1582,AirBlue,KHI,LHR,Monday,17,Cloudy,144.0,0.0,19.0,0,1
FL1583,Turkish,KHI,SIN,Monday,8,Clear,151.0,0.0,20.0,0,1
FL1584,Qatar,SIN,KHI,Wednesday,6,Clear,92.0,6.0,20.0,0,0
FL1585,FlyJinnah,SIN,IST,Thursday,10,Rain,170.0,20.0,16.0,0,0
FL1586,Turkish,BKK,DOH,Tuesday,8,Clear,119.0,88.0,23.0,0,0
FL1587,FlyJinnah,SIN,DOH,Sunday,9,Clear,136.0,41.0,13.0,0,0
FL1588,Emirates,LHR,BKK,Friday,17,Clear,82.0,7.0,20.0,0,1
FL1589,PIA,BKK,IST,Thursday,12,Fog,187.0,7.0,4.0,1,1
FL1590,FlyJinnah,LHE,JFK,Thursday,10,Clear,195.0,0.0,29.0,0,1
FL1591,Turkish,JFK,BKK,Saturday,20,Clear,169.0,18.0,4.0,1,0
FL1592,FlyJinnah,SIN,ISB,Saturday,8,Storm,167.0,0.0,27.0,0,0
FL1593,AirBlue,DXB,LHE,Friday,7,Clear,168.0,16.0,18.0,0,0
FL1594,PIA,DOH,KHI,Monday,17,Cloudy,99.0,23.0,22.0,0,0
FL1595,Turkish,IST,DXB,Wednesday,21,Fog,185.0,9.0,4.0,0,0
FL1596,SereneAir,LHR,BKK,Monday,15,Clear,166.0,23.0,15.0,0,0
FL1597,SereneAir,DXB,IST,Monday,16,Rain,210.0,35.0,,0,1
FL1598,AirBlue,SIN,ISB,Tuesday,6,Clear,115.0,48.0,4.0,0,1
FL1599,FlyJinnah,SIN,KHI,Saturday,7,Clear,132.0,0.0,20.0,0,1
FL1600,Turkish,IST,BKK,Wednesday,20,Fog,175.0,0.0,16.0,0,0
FL1601,FlyJinnah,BKK,ISB,Saturday,9,Fog,97.0,9.0,6.0,0,1
FL1602,FlyJinnah,ISB,LHE,Thursday,9,Clear,187.0,21.0,24.0,0,0
FL1603,SereneAir,DXB,SIN,Saturday,10,Cloudy,117.0,0.0,11.0,0,1
FL1604,PIA,SIN,DOH,Saturday,7,Rain,184.0,7.0,22.0,0,0
FL1605,Turkish,JFK,KHI,Wednesday,14,,146.0,58.0,,0,1
FL1606,AirBlue,DXB,DOH,Saturday,7,Rain,150.0,0.0,24.0,0,0
FL1607,PIA,LHE,LHR,Thursday,7,Rain,152.0,8.0,6.0,1,1
FL1608,Turkish,LHE,KHI,Wednesday,17,Cloudy,195.0,3.0,32.0,0,0
FL1609,AirBlue,KHI,DOH,Friday,7,Clear,77.0,5.0,20.0,0,1
FL1610,AirBlue,DXB,JFK,Friday,8,Cloudy,176.0,48.0,20.0,0,1
FL1611,Emirates,DOH,SIN,Monday,13,Clear,197.0,11.0,8.0,0,0
FL1612,Emirates,DXB,LHE,Saturday,8,Storm,140.0,0.0,18.0,0,0
FL1613,Turkish,KHI,IST,Sunday,9,Cloudy,159.0,63.0,4.0,0,0
FL1614,Turkish,JFK,KHI,Tuesday,5,Cloudy,98.0,2.0,12.0,0,0
FL1615,AirBlue,KHI,LHE,Thursday,12,Cloudy,172.0,12.0,7.0,0,1
FL1616,Qatar,IST,LHE,Monday,19,Clear,125.0,0.0,19.0,0,0
FL1617,AirBlue,ISB,KHI,Monday,20,Clear,196.0,0.0,17.0,0,1
FL1618,AirBlue,DOH,LHR,Wednesday,15,Cloudy,187.0,0.0,27.0,0,0
FL1619,Turkish,LHR,JFK,Wednesday,15,Rain,150.0,24.0,,0,0
FL1620,FlyJinnah,JFK,DOH,Tuesday,11,Rain,220.0,0.0,21.0,0,0
FL1621,FlyJinnah,IST,LHR,Wednesday,20,Clear,126.0,17.0,5.0,0,0
FL1622,SereneAir,KHI,ISB,Wednesday,10,Clear,204.0,14.0,12.0,0,1
FL1623,PIA,JFK,LHE,Sunday,12,Clear,113.0,15.0,14.0,0,1
FL1624,Turkish,LHE,KHI,Tuesday,15,Clear,202.0,0.0,22.0,0,0
FL1625,Turkish,ISB,IST,Wednesday,21,Cloudy,89.0,22.0,18.0,0,1
FL1626,Qatar,LHE,KHI,Wednesday,12,Cloudy,269.0,0.0,23.0,0,1
FL1627,Emirates,DOH,JFK,Monday,17,Clear,115.0,72.0,18.0,0,0
FL1628,PIA,LHE,DXB,Monday,18,Rain,212.0,0.0,20.0,1,0
FL1629,Turkish,DXB,LHR,Sunday,12,Cloudy,231.0,18.0,28.0,0,0
FL1630,FlyJinnah,ISB,JFK,Saturday,17,Cloudy,155.0,32.0,27.0,0,1
FL1631,PIA,DXB,LHE,Wednesday,16,Rain,205.0,26.0,27.0,1,1
FL1632,FlyJinnah,IST,BKK,Saturday,17,Cloudy,237.0,27.0,21.0,0,1
FL1633,PIA,ISB,IST,Monday,8,Clear,98.0,35.0,15.0,0,1
FL1634,AirBlue,LHR,DOH,Thursday,9,,182.0,123.0,9.0,1,1
FL1635,PIA,BKK,ISB,Tuesday,19,Rain,143.0,0.0,17.0,0,1
FL1636,FlyJinnah,JFK,BKK,Thursday,7,Cloudy,94.0,20.0,10.0,0,0
FL1637,PIA,IST,ISB,Wednesday,21,Cloudy,144.0,23.0,20.0,0,0
FL1638,AirBlue,DXB,BKK,Tuesday,8,Clear,155.0,7.0,17.0,0,0
FL1639,FlyJinnah,JFK,BKK,Thursday,16,Clear,191.0,77.0,14.0,1,1
FL1640,Emirates,DXB,IST,Wednesday,6,Clear,164.0,7.0,19.0,0,1
FL1641,FlyJinnah,DXB,ISB,Friday,19,Fog,207.0,91.0,32.0,1,1
FL1642,Turkish,KHI,LHE,Sunday,13,Clear,207.0,35.0,22.0,0,1
FL1643,PIA,ISB,DXB,Saturday,19,Clear,156.0,28.0,23.0,0,0
FL1644,FlyJinnah,KHI,LHR,Monday,17,Cloudy,128.0,16.0,11.0,0,1
FL1645,Emirates,JFK,BKK,Sunday,8,Clear,164.0,17.0,35.0,0,0
FL1646,Emirates,IST,DXB,Sunday,12,Clear,158.0,39.0,13.0,0,1
FL1647,Emirates,DXB,LHR,Monday,18,Clear,177.0,86.0,30.0,0,0
FL1648,Qatar,ISB,DXB,Thursday,9,Cloudy,172.0,27.0,11.0,0,1
FL1649,Qatar,DXB,JFK,Thursday,19,Cloudy,203.0,28.0,28.0,0,1
FL1650,Emirates,JFK,DOH,Saturday,18,,190.0,15.0,37.0,0,0
FL1651,FlyJinnah,SIN,IST,Wednesday,19,Cloudy,195.0,38.0,20.0,0,0
FL1652,Qatar,JFK,ISB,Monday,9,,173.0,0.0,9.0,1,0
FL1653,Emirates,ISB,DOH,Tuesday,9,Clear,150.0,3.0,16.0,0,1
FL1654,Qatar,ISB,BKK,Sunday,15,Clear,121.0,6.0,17.0,0,1
FL1655,AirBlue,IST,DOH,Monday,9,Rain,145.0,7.0,11.0,0,0
FL1656,Turkish,JFK,LHR,Tuesday,14,Cloudy,95.0,11.0,21.0,0,0
FL1657,SereneAir,LHR,DOH,Sunday,12,Clear,130.0,117.0,16.0,0,1
FL1658,Turkish,BKK,JFK,Thursday,20,Cloudy,141.0,3.0,4.0,0,0
FL1659,FlyJinnah,IST,ISB,Sunday,17,Clear,121.0,15.0,17.0,0,0
FL1660,AirBlue,JFK,DXB,Thursday,14,Fog,160.0,10.0,5.0,0,0
FL1661,FlyJinnah,JFK,SIN,Friday,18,Clear,112.0,2.0,13.0,0,1
FL1662,Qatar,SIN,ISB,Thursday,9,Cloudy,182.0,49.0,10.0,0,0
FL1663,SereneAir,ISB,BKK,Sunday,7,Cloudy,210.0,8.0,43.0,0,0
FL1664,Turkish,JFK,IST,Thursday,14,Clear,228.0,28.0,26.0,0,0
FL1665,Emirates,KHI,IST,Friday,11,Clear,126.0,66.0,14.0,0,0
FL1666,Emirates,LHR,ISB,Saturday,8,Clear,180.0,23.0,24.0,0,0
FL1667,PIA,LHR,DOH,Tuesday,15,Storm,120.0,28.0,19.0,0,1
FL1668,FlyJinnah,LHE,ISB,Monday,18,Clear,195.0,54.0,29.0,0,0
FL1669,AirBlue,LHR,DOH,Monday,17,Clear,208.0,0.0,30.0,0,0
FL1670,Turkish,LHR,DOH,Monday,17,Cloudy,139.0,14.0,20.0,0,1
FL1671,Qatar,SIN,JFK,Wednesday,20,Clear,126.0,0.0,17.0,0,0
FL1672,FlyJinnah,LHE,LHR,Sunday,13,Clear,140.0,23.0,22.0,0,0
FL1673,Qatar,BKK,DOH,Tuesday,7,Rain,107.0,31.0,15.0,0,0
FL1674,Turkish,SIN,ISB,Wednesday,5,Cloudy,141.0,44.0,13.0,0,1
FL1675,PIA,LHR,DXB,Wednesday,7,Storm,145.0,64.0,27.0,0,1
FL1676,Emirates,ISB,DOH,Friday,20,Clear,196.0,31.0,10.0,0,1
FL1677,Emirates,LHE,BKK,Monday,9,Clear,180.0,7.0,14.0,0,1
FL1678,Turkish,IST,DXB,Monday,18,Cloudy,181.0,19.0,21.0,0,1
FL1679,SereneAir,LHE,BKK,Thursday,18,Clear,,71.0,18.0,0,1
FL1680,SereneAir,JFK,ISB,Sunday,16,Fog,189.0,78.0,21.0,0,1
FL1681,FlyJinnah,LHE,SIN,Tuesday,14,Clear,137.0,17.0,26.0,0,0
FL1682,FlyJinnah,LHE,LHR,Wednesday,19,Clear,124.0,23.0,10.0,0,0
FL1683,FlyJinnah,BKK,DXB,Monday,16,Clear,237.0,18.0,6.0,0,1
FL1684,Emirates,IST,BKK,Tuesday,19,Clear,138.0,0.0,18.0,0,0
FL1685,Turkish,SIN,BKK,Friday,20,Clear,115.0,49.0,13.0,0,1
FL1686,Turkish,LHE,BKK,Tuesday,18,Clear,165.0,23.0,15.0,0,1
FL1687,Qatar,ISB,IST,Saturday,8,Fog,105.0,10.0,22.0,0,1
FL1688,AirBlue,BKK,LHR,Thursday,7,Cloudy,148.0,30.0,30.0,0,0
FL1689,Turkish,KHI,SIN,Tuesday,19,Clear,176.0,5.0,22.0,0,1
FL1690,Qatar,DXB,LHR,Friday,19,Rain,111.0,23.0,9.0,0,1
FL1691,SereneAir,IST,KHI,Wednesday,19,Clear,,19.0,25.0,0,0
FL1692,Qatar,BKK,ISB,Tuesday,17,Clear,157.0,18.0,14.0,0,0
FL1693,Qatar,DXB,IST,Thursday,17,Clear,134.0,34.0,21.0,0,1
FL1694,Turkish,SIN,LHE,Thursday,7,Clear,165.0,5.0,19.0,0,1
FL1695,Qatar,LHE,JFK,Sunday,8,Clear,141.0,,30.0,0,0
FL1696,Turkish,ISB,DOH,Friday,15,Cloudy,241.0,35.0,,0,1
FL1697,FlyJinnah,JFK,SIN,Tuesday,6,Clear,185.0,24.0,19.0,0,0
FL1698,SereneAir,ISB,BKK,Sunday,16,Clear,165.0,15.0,16.0,0,0
FL1699,SereneAir,DOH,JFK,Thursday,16,Clear,137.0,23.0,8.0,0,0
FL1700,PIA,SIN,BKK,Thursday,17,Rain,167.0,105.0,25.0,0,1
FL1701,AirBlue,SIN,BKK,Thursday,17,Rain,223.0,22.0,24.0,0,1
FL1702,FlyJinnah,LHE,SIN,Thursday,8,Clear,148.0,97.0,22.0,0,1
FL1703,Qatar,JFK,BKK,Saturday,11,Rain,127.0,24.0,9.0,0,0
FL1704,FlyJinnah,SIN,BKK,Sunday,20,Clear,160.0,26.0,19.0,0,1
FL1705,AirBlue,LHE,KHI,Saturday,16,Clear,196.0,19.0,31.0,0,0
FL1706,PIA,SIN,LHR,Tuesday,7,Clear,119.0,78.0,18.0,0,0
FL1707,FlyJinnah,SIN,BKK,Saturday,8,Cloudy,204.0,0.0,24.0,0,0
FL1708,Qatar,JFK,IST,Thursday,9,Cloudy,120.0,93.0,22.0,0,0
FL1709,FlyJinnah,DXB,KHI,Thursday,8,Clear,76.0,0.0,17.0,0,1
FL1710,Qatar,JFK,DXB,Thursday,19,Clear,226.0,32.0,35.0,0,1
FL1711,AirBlue,ISB,LHE,Sunday,8,Rain,124.0,14.0,24.0,0,0
FL1712,PIA,DXB,KHI,Thursday,16,Cloudy,163.0,18.0,11.0,0,1
FL1713,SereneAir,IST,BKK,Sunday,9,Clear,137.0,0.0,15.0,0,1
FL1714,SereneAir,DXB,LHE,Tuesday,19,Rain,178.0,8.0,34.0,0,1
FL1715,Turkish,DOH,SIN,Sunday,11,Clear,229.0,0.0,17.0,0,0
FL1716,SereneAir,IST,DOH,Monday,18,Cloudy,133.0,62.0,20.0,0,1
FL1717,SereneAir,BKK,ISB,Saturday,15,Cloudy,137.0,48.0,5.0,1,0
FL1718,Turkish,LHE,KHI,Thursday,13,Rain,185.0,38.0,22.0,0,1
FL1719,FlyJinnah,LHR,ISB,Thursday,17,Clear,132.0,0.0,18.0,0,1
FL1720,SereneAir,KHI,BKK,Sunday,18,Clear,179.0,0.0,24.0,0,1
FL1721,Emirates,DOH,IST,Wednesday,7,Rain,94.0,2.0,26.0,1,1
FL1722,SereneAir,LHR,JFK,Wednesday,17,,210.0,33.0,36.0,1,1
FL1723,SereneAir,DXB,BKK,Friday,17,Fog,132.0,17.0,35.0,0,1
FL1724,FlyJinnah,KHI,LHE,Monday,16,Clear,152.0,26.0,11.0,0,0
FL1725,FlyJinnah,BKK,JFK,Friday,7,Clear,149.0,24.0,16.0,0,0
FL1726,Emirates,ISB,DOH,Sunday,18,Clear,122.0,0.0,,0,0
FL1727,SereneAir,SIN,BKK,Friday,8,Clear,174.0,30.0,26.0,0,1
FL1728,Turkish,IST,DOH,Tuesday,8,Cloudy,205.0,52.0,19.0,1,1
FL1729,AirBlue,SIN,BKK,Sunday,16,Clear,149.0,65.0,14.0,0,0
FL1730,AirBlue,IST,KHI,Sunday,19,Clear,205.0,19.0,27.0,0,1
FL1731,Qatar,LHR,DXB,Wednesday,21,Cloudy,135.0,2.0,22.0,0,0
FL1732,Emirates,KHI,SIN,Saturday,19,Cloudy,217.0,0.0,40.0,0,1
FL1733,AirBlue,SIN,DOH,Sunday,20,Cloudy,181.0,11.0,19.0,1,1
FL1734,Qatar,JFK,ISB,Saturday,6,Clear,152.0,36.0,17.0,0,0
FL1735,FlyJinnah,BKK,SIN,Wednesday,5,Storm,195.0,6.0,9.0,0,1
FL1736,PIA,LHE,IST,Tuesday,18,Clear,106.0,18.0,30.0,0,0
FL1737,Turkish,DXB,BKK,Wednesday,19,Storm,143.0,18.0,29.0,0,1
FL1738,Qatar,DXB,LHR,Sunday,15,Clear,139.0,24.0,28.0,0,0
FL1739,Qatar,JFK,IST,Monday,21,Cloudy,181.0,43.0,9.0,0,1
FL1740,FlyJinnah,LHR,ISB,Tuesday,10,Clear,188.0,17.0,16.0,0,1
FL1741,FlyJinnah,DXB,DOH,Monday,14,Cloudy,180.0,24.0,8.0,0,1
FL1742,PIA,LHR,DOH,Wednesday,19,Clear,182.0,6.0,26.0,0,0
FL1743,Qatar,BKK,LHR,Sunday,13,Rain,238.0,6.0,16.0,0,1
FL1744,AirBlue,LHR,SIN,Sunday,8,Rain,227.0,19.0,21.0,1,1
FL1745,FlyJinnah,LHR,IST,Monday,9,Clear,170.0,21.0,10.0,0,0
FL1746,Emirates,ISB,IST,Saturday,5,Clear,115.0,31.0,14.0,0,0
FL1747,Emirates,JFK,IST,Tuesday,9,Clear,182.0,39.0,14.0,0,0
FL1748,PIA,DOH,SIN,Monday,19,Cloudy,176.0,17.0,17.0,0,1
FL1749,Turkish,BKK,SIN,Friday,15,Clear,158.0,20.0,12.0,0,0
FL1750,FlyJinnah,KHI,IST,Saturday,9,Clear,205.0,4.0,11.0,0,0
FL1751,Emirates,JFK,BKK,Tuesday,17,Clear,150.0,20.0,28.0,0,1
FL1752,Emirates,DXB,DOH,Monday,17,Cloudy,180.0,31.0,29.0,0,0
FL1753,AirBlue,KHI,IST,Monday,9,Clear,197.0,82.0,12.0,0,0
FL1754,AirBlue,DOH,SIN,Wednesday,19,Rain,198.0,14.0,40.0,0,1
FL1755,Emirates,DXB,JFK,Monday,14,Rain,141.0,0.0,27.0,1,1
FL1756,Qatar,DXB,ISB,Tuesday,9,Clear,154.0,57.0,9.0,0,0
FL1757,AirBlue,KHI,SIN,Friday,16,Clear,127.0,0.0,4.0,0,0
FL1758,Qatar,JFK,IST,Wednesday,18,Rain,183.0,12.0,24.0,0,1
FL1759,Qatar,KHI,BKK,Saturday,18,Cloudy,261.0,57.0,28.0,0,0
FL1760,Qatar,IST,SIN,Saturday,18,Storm,206.0,0.0,26.0,0,1
FL1761,Emirates,JFK,KHI,Tuesday,8,Clear,142.0,0.0,25.0,0,1
FL1762,FlyJinnah,SIN,KHI,Saturday,17,Fog,105.0,0.0,20.0,0,0
FL1763,Emirates,DOH,JFK,Wednesday,7,Cloudy,215.0,64.0,13.0,1,0
FL1764,Emirates,KHI,ISB,Thursday,21,Fog,163.0,0.0,14.0,0,0
FL1765,AirBlue,DOH,LHE,Sunday,17,Clear,209.0,40.0,30.0,0,0
FL1766,Turkish,JFK,LHR,Tuesday,5,Clear,158.0,37.0,15.0,0,0
FL1767,Emirates,IST,SIN,Tuesday,18,Cloudy,108.0,21.0,41.0,0,1
FL1768,FlyJinnah,LHE,IST,Sunday,8,Clear,202.0,81.0,34.0,0,1
FL1769,AirBlue,SIN,JFK,Monday,18,Clear,142.0,10.0,25.0,0,0
FL1770,Turkish,JFK,IST,Monday,17,Clear,202.0,0.0,19.0,0,1
FL1771,FlyJinnah,IST,JFK,Thursday,18,Clear,121.0,5.0,8.0,0,0
FL1772,Turkish,DXB,KHI,Tuesday,10,Fog,147.0,18.0,15.0,1,1
FL1773,SereneAir,LHR,DOH,Saturday,17,Fog,208.0,85.0,28.0,1,0
FL1774,AirBlue,SIN,LHE,Saturday,15,Clear,111.0,0.0,19.0,0,0
FL1775,Qatar,IST,KHI,Saturday,10,Clear,210.0,22.0,26.0,0,1
FL1776,Qatar,JFK,BKK,Saturday,18,Rain,136.0,37.0,29.0,0,0
FL1777,AirBlue,SIN,ISB,Sunday,18,Cloudy,185.0,112.0,18.0,0,1
FL1778,FlyJinnah,SIN,ISB,Friday,20,Clear,173.0,2.0,14.0,0,1
FL1779,Emirates,DXB,KHI,Thursday,9,Clear,172.0,0.0,24.0,0,0
FL1780,Emirates,KHI,IST,Friday,10,Rain,201.0,5.0,26.0,0,1
FL1781,Qatar,JFK,IST,Sunday,9,Rain,172.0,0.0,9.0,1,1
FL1782,AirBlue,IST,BKK,Sunday,7,,145.0,96.0,20.0,1,1
FL1783,Emirates,DXB,IST,Sunday,16,Clear,129.0,29.0,9.0,1,1
FL1784,Qatar,ISB,IST,Monday,18,Clear,163.0,15.0,22.0,0,0
FL1785,Emirates,LHR,KHI,Wednesday,9,Clear,190.0,2.0,18.0,0,1
FL1786,FlyJinnah,LHE,SIN,Tuesday,6,Clear,188.0,53.0,13.0,0,0
FL1787,FlyJinnah,LHE,BKK,Wednesday,17,Clear,232.0,33.0,24.0,0,1
FL1788,PIA,LHR,SIN,Wednesday,19,Cloudy,183.0,19.0,22.0,0,1
FL1789,FlyJinnah,ISB,SIN,Friday,16,Rain,199.0,76.0,9.0,0,1
FL1790,Emirates,DOH,IST,Monday,18,Cloudy,178.0,109.0,22.0,0,1
FL1791,FlyJinnah,DOH,SIN,Thursday,11,Clear,130.0,48.0,11.0,0,0
FL1792,SereneAir,DXB,LHR,Friday,12,Clear,144.0,29.0,25.0,0,0
FL1793,FlyJinnah,JFK,DXB,Wednesday,19,Clear,137.0,29.0,22.0,0,1
FL1794,AirBlue,DOH,IST,Tuesday,16,Rain,133.0,0.0,22.0,0,1
FL1795,Emirates,LHR,DOH,Monday,10,Clear,139.0,0.0,12.0,0,0
FL1796,Turkish,BKK,IST,Thursday,17,Clear,78.0,71.0,38.0,0,1
FL1797,FlyJinnah,LHE,DOH,Tuesday,17,Cloudy,196.0,41.0,31.0,0,1
FL1798,Emirates,LHR,SIN,Saturday,18,Rain,165.0,28.0,24.0,0,0
FL1799,Turkish,JFK,ISB,Monday,12,,172.0,57.0,10.0,1,0
FL1800,Turkish,DOH,ISB,Thursday,14,Cloudy,185.0,33.0,28.0,0,1
FL1801,AirBlue,SIN,JFK,Thursday,10,Clear,232.0,13.0,21.0,0,0
FL1802,PIA,LHR,LHE,Tuesday,14,Clear,183.0,0.0,14.0,1,0
FL1803,FlyJinnah,DOH,LHE,Thursday,16,Storm,170.0,32.0,16.0,0,1
FL1804,Emirates,DOH,BKK,Monday,8,Rain,220.0,9.0,33.0,0,0
FL1805,AirBlue,JFK,ISB,Friday,7,Rain,214.0,64.0,33.0,1,0
FL1806,Qatar,JFK,LHR,Friday,6,Rain,120.0,0.0,17.0,0,1
FL1807,Qatar,LHR,BKK,Friday,18,Clear,138.0,35.0,34.0,0,0
FL1808,SereneAir,DXB,LHE,Wednesday,17,Clear,161.0,20.0,27.0,0,0
FL1809,FlyJinnah,LHR,DXB,Friday,21,Cloudy,180.0,23.0,13.0,0,0
FL1810,SereneAir,KHI,BKK,Sunday,19,Rain,192.0,8.0,31.0,0,1
FL1811,PIA,KHI,DXB,Thursday,7,Clear,145.0,21.0,26.0,0,1
FL1812,FlyJinnah,LHR,JFK,Monday,21,Clear,144.0,16.0,22.0,0,0
FL1813,PIA,LHR,LHE,Monday,8,Cloudy,116.0,11.0,29.0,1,0
FL1814,FlyJinnah,DOH,JFK,Sunday,10,Cloudy,147.0,15.0,9.0,0,1
FL1815,Turkish,DOH,ISB,Friday,17,Rain,148.0,3.0,34.0,0,0
FL1816,Turkish,IST,BKK,Friday,6,Clear,116.0,7.0,20.0,0,1
FL1817,Emirates,JFK,LHE,Sunday,19,Fog,162.0,14.0,14.0,0,1
FL1818,PIA,LHE,DOH,Tuesday,18,,170.0,35.0,15.0,0,0
FL1819,SereneAir,KHI,SIN,Wednesday,9,Clear,106.0,0.0,25.0,0,0
FL1820,AirBlue,SIN,DXB,Tuesday,6,Clear,111.0,11.0,14.0,0,0
FL1821,FlyJinnah,LHR,KHI,Sunday,13,Clear,203.0,17.0,26.0,0,0
FL1822,SereneAir,KHI,LHR,Wednesday,14,Clear,132.0,0.0,15.0,0,0
FL1823,FlyJinnah,LHR,JFK,Sunday,6,Clear,170.0,29.0,23.0,0,0
FL1824,Turkish,KHI,SIN,Sunday,8,Clear,187.0,35.0,28.0,0,0
FL1825,Turkish,IST,KHI,Sunday,5,Cloudy,224.0,0.0,13.0,0,1
FL1826,SereneAir,JFK,ISB,Sunday,9,Clear,123.0,16.0,4.0,0,0
FL1827,Turkish,KHI,LHE,Monday,6,Fog,131.0,5.0,8.0,0,0
FL1828,AirBlue,JFK,DXB,Wednesday,13,Clear,173.0,13.0,23.0,0,0
FL1829,PIA,JFK,LHR,Saturday,15,Cloudy,248.0,0.0,17.0,0,1
FL1830,Turkish,LHR,SIN,Thursday,11,Clear,218.0,20.0,24.0,0,0
FL1831,Turkish,LHR,KHI,Saturday,18,Clear,139.0,19.0,26.0,0,1
FL1832,Emirates,LHE,IST,Tuesday,7,Clear,191.0,9.0,24.0,0,1
FL1833,Emirates,ISB,LHR,Friday,21,Clear,177.0,53.0,13.0,0,0
FL1834,PIA,LHE,BKK,Wednesday,8,Cloudy,228.0,23.0,29.0,0,1
FL1835,SereneAir,DXB,KHI,Monday,20,Cloudy,169.0,40.0,11.0,0,1
FL1836,FlyJinnah,DOH,LHE,Wednesday,9,Clear,70.0,0.0,4.0,1,1
FL1837,Qatar,LHE,DXB,Monday,8,Clear,83.0,106.0,34.0,0,0
FL1838,Qatar,LHR,BKK,Sunday,13,Fog,139.0,12.0,26.0,0,1
FL1839,FlyJinnah,BKK,JFK,Wednesday,9,Clear,171.0,44.0,7.0,0,1
FL1840,SereneAir,IST,KHI,Tuesday,20,Clear,196.0,37.0,29.0,0,1
FL1841,Qatar,LHR,LHE,Saturday,19,Clear,185.0,3.0,30.0,0,0
FL1842,Emirates,BKK,LHR,Wednesday,8,Rain,172.0,104.0,24.0,2,0
FL1843,FlyJinnah,LHE,DOH,Saturday,15,Clear,163.0,46.0,14.0,0,0
FL1844,Emirates,SIN,IST,Friday,17,Cloudy,148.0,52.0,17.0,0,1
FL1845,Qatar,LHE,ISB,Monday,19,Clear,159.0,,17.0,1,0
FL1846,AirBlue,LHR,IST,Friday,7,Fog,110.0,52.0,15.0,1,1
FL1847,AirBlue,ISB,SIN,Wednesday,18,Clear,158.0,5.0,21.0,0,1
FL1848,FlyJinnah,LHE,JFK,Friday,6,Fog,166.0,20.0,4.0,0,0
FL1849,Emirates,LHR,SIN,Tuesday,19,Clear,176.0,28.0,23.0,0,1
